latitude,longitude
-34.6524847,-58.4072094
-34.6552787,-58.4062931
-34.6565821,-58.4041138
-34.6562187,-58.4033512
-34.6546167,-58.403121
-34.6510156,-58.4042895
-34.6494728,-58.404497
-34.6476367,-58.4030725
-34.6448926,-58.4005552
-34.6434581,-58.3978873
-34.6417077,-58.394041
-34.6403877,-58.3901337
-34.6511748,-58.4006504
-34.6510059,-58.3992711
-34.651571,-58.3955416
-34.6514229,-58.392412
-34.6484663,-58.3891506
-34.6340623,-58.3702274
-34.6388823,-58.3665478
-34.6374256,-58.3614124
-34.6378138,-58.3571311
-34.636617,-58.3697046
-34.6301472,-58.3788355
-34.6369478,-58.3864801
-34.6400667,-58.3897332
-34.6414989,-58.3936954
-34.6431298,-58.3976298
-34.6491154,-58.4044691
-34.6510042,-58.4044547
-34.6481469,-58.3893202
-34.6508692,-58.3891574
-34.6512598,-58.3921193
-34.6514165,-58.3950927
-34.6512045,-58.3981714
-34.650995,-58.4004423
-34.6507544,-58.4028874
-34.6543748,-58.4033306
-34.6548169,-58.4046293
-34.6527693,-58.4053835
-34.6511308,-58.4059579
-34.6515456,-58.40733
-34.653578,-58.4100232
-34.6553335,-58.4140697
-34.6563266,-58.4158069
-34.6549667,-58.4162599
-34.6521682,-58.4157285
-34.6512186,-58.4128324
-34.652911,-58.4419858
-34.6546322,-58.4438079
-34.6565748,-58.4462169
-34.6594168,-58.4497132
-34.6575609,-58.4522664
-34.6558008,-58.4545319
-34.6522512,-58.4590607
-34.6488433,-58.4634526
-34.6469916,-58.4658043
-34.6502498,-58.5315824
-34.6515462,-58.5329686
-34.661545,-58.5452256
-34.6630806,-58.546967
-34.5099081,-58.4915566
-34.5592458,-58.4489058
-34.5591994,-58.4488803
-34.5588021,-58.4496886
-34.5587571,-58.4496662
-34.5585758,-58.4500597
-34.558532,-58.450038
-34.6518678,-58.4170924
-34.6519254,-58.4170983
-34.6518334,-58.4173325
-34.6518954,-58.4173398
-34.5304357,-58.5424333
-34.5304164,-58.5424029
-34.5282313,-58.5450591
-34.5291442,-58.5461834
-34.6262169,-58.4099211
-34.6262669,-58.409916
-34.5542231,-58.5105229
-34.5541908,-58.5105456
-34.5341072,-58.5426418
-34.534146,-58.5426885
-34.6055759,-58.4864321
-34.6055277,-58.4863662
-34.6084123,-58.4838358
-34.6085765,-58.4836952
-34.6086324,-58.4837691
-34.6084663,-58.4839142
-34.6100253,-58.4706051
-34.6099936,-58.4706185
-34.6143327,-58.478769
-34.6143044,-58.47879
-34.6296977,-58.5045268
-34.6282066,-58.5064553
-34.6266944,-58.5084898
-34.6267358,-58.5085353
-34.6258328,-58.5096354
-34.6258761,-58.5096847
-34.624152,-58.5118173
-34.624191,-58.5118613
-34.6275254,-58.3653724
-34.6274749,-58.3653275
-34.6295807,-58.362527
-34.6295514,-58.3625671
-34.5093332,-58.494663
-34.5093857,-58.4946389
-34.5942117,-58.4022586
-34.5123593,-58.5013599
-34.5124142,-58.5013252
-34.5132905,-58.5033125
-34.5133204,-58.5032959
-34.637495,-58.5007852
-34.6381163,-58.5049423
-34.6348123,-58.5449477
-34.6348936,-58.5449336
-34.6346955,-58.5440082
-34.6347086,-58.5440786
-34.634809,-58.5426613
-34.6220225,-58.3844204
-34.6220173,-58.3843636
-34.5339453,-58.5320566
-34.5338934,-58.5320831
-34.5503208,-58.4645071
-34.5163851,-58.5099543
-34.5154929,-58.5080267
-34.5253396,-58.4863662
-34.6241252,-58.3709668
-34.624214,-58.3709572
-34.6241218,-58.3706078
-34.6241943,-58.3705849
-34.6256799,-58.3709981
-34.6256815,-58.3710597
-34.5952115,-58.3787627
-34.5870255,-58.4500032
-34.6366305,-58.3697825
-34.5853964,-58.4558554
-34.5853798,-58.4559048
-34.5853429,-58.4558929
-34.5853565,-58.4558438
-34.6104203,-58.3747628
-34.5848689,-58.4442712
-34.5855745,-58.4436658
-34.6519235,-58.4171135
-34.6519707,-58.4171248
-34.5704619,-58.4244941
-34.5705369,-58.4245257
-34.6202956,-58.4415359
-34.6200276,-58.4416518
-34.6210995,-58.4422507
-34.6392574,-58.5136934
-34.6382199,-58.5049176
-34.6376042,-58.5007558
-34.6332993,-58.4795706
-34.6320261,-58.4744314
-34.6242962,-58.3725314
-34.624213,-58.3724423
-34.6242891,-58.3724244
-34.6253972,-58.3776667
-34.6254586,-58.3776098
-34.6545972,-58.3749289
-34.6544826,-58.3749548
-34.6544956,-58.3750292
-34.654575,-58.374999
-34.6564577,-58.3792546
-34.6564139,-58.3792558
-34.6527255,-58.3755877
-34.6527422,-58.3756864
-34.6559387,-58.3758751
-34.6558799,-58.3758869
-34.7485145,-58.3347528
-34.7476573,-58.3330147
-34.7465216,-58.3309629
-34.7447582,-58.3280242
-34.7429701,-58.3250307
-34.7418908,-58.3232182
-34.7400939,-58.3201785
-34.7378687,-58.3207771
-34.7349973,-58.3241393
-34.7338724,-58.3254371
-34.730619,-58.3291939
-34.7271383,-58.3331743
-34.7253901,-58.3352278
-34.7224913,-58.3386273
-34.7211621,-58.3372687
-34.7198085,-58.3357077
-34.7185598,-58.3343197
-34.7182784,-58.3343918
-34.7170725,-58.3325334
-34.7158658,-58.3311367
-34.7141439,-58.329143
-34.7124967,-58.3272138
-34.7116461,-58.3262128
-34.710785,-58.325193
-34.7093892,-58.3235702
-34.708079,-58.3220065
-34.7062259,-58.3198919
-34.7046978,-58.318135
-34.6861186,-58.3403576
-34.6715755,-58.3524559
-34.6691514,-58.3547389
-34.6679206,-58.3558455
-34.6656142,-58.3586224
-34.6599915,-58.3680258
-34.6577896,-58.3695905
-34.6583438,-58.3726703
-34.6600314,-58.3743597
-34.6618481,-58.3757489
-34.6639645,-58.3772124
-34.6660418,-58.3786152
-34.668173,-58.3800202
-34.6438889,-58.5477678
-34.6451885,-58.5463587
-34.6465512,-58.5448723
-34.6242417,-58.4505035
-34.6319774,-58.4742548
-34.6330283,-58.4784293
-34.6342926,-58.4835372
-34.6354309,-58.4883807
-34.638992,-58.519947
-34.6716553,-58.3814469
-34.6738366,-58.3820936
-34.6759577,-58.3839739
-34.6761323,-58.3855526
-34.6778695,-58.3876744
-34.67973,-58.3897963
-34.6805783,-58.3908457
-34.6821223,-58.3927958
-34.683273,-58.3941978
-34.6845803,-58.3958557
-34.6858346,-58.3974402
-34.6872472,-58.3992447
-34.6878581,-58.3999635
-34.6895772,-58.4020731
-34.6913434,-58.4037614
-34.6927487,-58.4050821
-34.694141,-58.4063983
-34.6958902,-58.4080564
-34.6980641,-58.4100106
-34.6998023,-58.4115891
-34.7029056,-58.414329
-34.7042162,-58.4155031
-34.7052395,-58.4164662
-34.707556,-58.4183961
-34.7089339,-58.4195521
-34.7101635,-58.4218552
-34.7108547,-58.4231264
-34.7119482,-58.4252014
-34.7103024,-58.4270163
-34.7083125,-58.4285447
-34.7073383,-58.4292657
-34.7063556,-58.4300321
-34.7043452,-58.4315979
-34.7048238,-58.4328149
-34.7054472,-58.4339921
-34.7060859,-58.4351934
-34.7070359,-58.4370107
-34.7076425,-58.4381636
-34.7088383,-58.4404715
-34.7094173,-58.4415439
-34.7099904,-58.4426021
-34.7105493,-58.4437145
-34.7118459,-58.4462594
-34.7124441,-58.4473653
-34.7126633,-58.4474648
-34.7120699,-58.4463472
-34.7107047,-58.4436197
-34.7101811,-58.442677
-34.7096077,-58.4415925
-34.7090429,-58.4405782
-34.70786,-58.438331
-34.7063159,-58.4354079
-34.7056549,-58.4341693
-34.705033,-58.4329799
-34.7044648,-58.4318562
-34.7061839,-58.4303227
-34.7071793,-58.4295599
-34.7081574,-58.4288011
-34.7091659,-58.4280349
-34.710166,-58.4272626
-34.7120887,-58.4257903
-34.711064,-58.4232924
-34.7104369,-58.4220815
-34.7092666,-58.419865
-34.7078462,-58.4184786
-34.7055397,-58.4165701
-34.7044722,-58.4154996
-34.7033969,-58.4145438
-34.7023435,-58.4135895
-34.7001967,-58.4117093
-34.6980879,-58.4097897
-34.6962572,-58.4081837
-34.6944914,-58.4065075
-34.6930188,-58.4051126
-34.6918718,-58.404041
-34.6899736,-58.4022257
-34.6882476,-58.4001805
-34.6444376,-58.4339333
-34.6444217,-58.4338755
-34.6277039,-58.433973
-34.6276936,-58.4338912
-34.6327679,-58.4329664
-34.6327605,-58.4328831
-34.6862734,-58.3977683
-34.6875058,-58.3993005
-34.6848261,-58.3959413
-34.6835726,-58.3943809
-34.6808267,-58.3909446
-34.6800347,-58.3899175
-34.6781893,-58.3878513
-34.6772624,-58.3867123
-34.6764392,-58.3857082
-34.6761013,-58.3840012
-34.6747723,-58.3820924
-34.6716422,-58.3811463
-34.6690954,-58.3802915
-34.6666589,-58.378694
-34.6658284,-58.3781562
-34.6640501,-58.3769049
-34.6622482,-58.3756752
-34.6601503,-58.3731964
-34.660185,-58.3706589
-34.6627335,-58.3676449
-34.6650092,-58.3661599
-34.6646034,-58.3612259
-34.6733782,-58.3513376
-34.675037,-58.3497539
-34.6816868,-58.3448259
-34.6974613,-58.3261168
-34.7043598,-58.3179428
-34.7059406,-58.3197978
-34.7077424,-58.3219062
-34.7094514,-58.3238521
-34.7105254,-58.3251237
-34.7113873,-58.3261085
-34.7121899,-58.327067
-34.7138686,-58.3290437
-34.7155502,-58.3310009
-34.71677,-58.3324154
-34.7182707,-58.334155
-34.7196715,-58.3357756
-34.720888,-58.3371885
-34.7222383,-58.3387269
-34.7024976,-58.3241122
-34.7042782,-58.3261826
-34.7060879,-58.328253
-34.7070536,-58.3293944
-34.7087877,-58.3313622
-34.7104689,-58.3333365
-34.7113128,-58.3343438
-34.7129869,-58.3362941
-34.7149084,-58.3385147
-34.7158655,-58.3377204
-34.7170873,-58.3362658
-34.7183978,-58.3344063
-34.725151,-58.3356555
-34.726919,-58.3336385
-34.7308323,-58.3291585
-34.733657,-58.3258679
-34.7348187,-58.3245219
-34.7374175,-58.3215768
-34.7401751,-58.3207013
-34.7416774,-58.3231261
-34.7428242,-58.3250773
-34.7462317,-58.330834
-34.7473374,-58.332731
-34.7482147,-58.3345301
-34.7492156,-58.3365582
-34.7031761,-58.4293818
-34.7022259,-58.4275092
-34.7009275,-58.4283009
-34.6991155,-58.4296615
-34.6982361,-58.428116
-34.6975798,-58.4268763
-34.6962412,-58.4242447
-34.6955639,-58.4231317
-34.6949533,-58.4220313
-34.6939954,-58.4204719
-34.6914623,-58.4227636
-34.6899627,-58.4195468
-34.6887898,-58.4169267
-34.6881612,-58.4155017
-34.6871305,-58.4140386
-34.6863113,-58.4117152
-34.6848161,-58.4084741
-34.6835846,-58.4075056
-34.681981,-58.4062173
-34.6802355,-58.4047761
-34.678711,-58.4027619
-34.6777219,-58.4007111
-34.6789691,-58.3996144
-34.6818835,-58.3971088
-34.6829961,-58.3961287
-34.6839962,-58.3952574
-34.6824604,-58.3950602
-34.6812934,-58.3960356
-34.6785265,-58.3984841
-34.6771689,-58.4009628
-34.6783622,-58.4026829
-34.6791609,-58.4038828
-34.6802966,-58.4050305
-34.6817097,-58.4062148
-34.6832933,-58.4074917
-34.6845612,-58.4084703
-34.6855783,-58.4104045
-34.6860759,-58.4114696
-34.6869382,-58.4138621
-34.6887281,-58.4170622
-34.6897216,-58.4193449
-34.6912571,-58.4229456
-34.6937579,-58.4205518
-34.6946623,-58.4219167
-34.6953488,-58.4229736
-34.6959911,-58.424085
-34.6973486,-58.4267948
-34.6966524,-58.4253563
-34.6979616,-58.4278756
-34.6986159,-58.4291157
-34.7003876,-58.4280011
-34.7016841,-58.4270056
-34.7023394,-58.4280616
-34.7029398,-58.4292406
-34.7041857,-58.4316167
-34.5096654,-58.5058745
-34.5030431,-58.4859572
-34.5000248,-58.4997812
-34.5148372,-58.5027057
-34.5063054,-58.5053952
-34.5054439,-58.5035025
-34.5045729,-58.5016011
-34.5023645,-58.4967483
-34.5071706,-58.507291
-34.5080928,-58.5092824
-34.5089212,-58.5111045
-34.5098117,-58.5130616
-34.515867,-58.5195661
-34.5029836,-58.5091918
-34.5030245,-58.50917
-34.5062068,-58.5069336
-34.5043858,-58.4862183
-34.5132267,-58.5034879
-34.5062171,-58.4873421
-34.5094651,-58.5047573
-34.5092764,-58.5163801
-34.5102973,-58.5186031
-34.5146152,-58.5164048
-34.5130455,-58.5023731
-34.5142346,-58.5008715
-34.5142298,-58.5242161
-34.5047472,-58.50647
-34.5076119,-58.5127421
-34.5083435,-58.5143581
-34.5106236,-58.5050522
-34.605664,-58.4157349
-34.6057149,-58.4157406
-34.6061808,-58.4133267
-34.6061442,-58.4133196
-34.5974584,-58.4373693
-34.5974158,-58.4374098
-34.5277321,-58.4864625
-34.5211673,-58.4987307
-34.5295977,-58.51591
-34.5242967,-58.4920811
-34.5304252,-58.4891818
-34.5270015,-58.5106087
-34.5270172,-58.497623
-34.5282041,-58.5000664
-34.5281715,-58.4999994
-34.5258917,-58.4953111
-34.5819947,-58.4519765
-34.5820073,-58.4519227
-34.6480545,-58.3773827
-34.6480748,-58.3774588
-34.7210544,-58.3402432
-34.7192039,-58.3423912
-34.7179729,-58.343818
-34.7166049,-58.3453711
-34.7147061,-58.3473115
-34.7134436,-58.3458161
-34.7124523,-58.3446389
-34.7115213,-58.3435812
-34.7105567,-58.3424449
-34.7094176,-58.3411036
-34.7085815,-58.3400805
-34.7077837,-58.3391094
-34.7069483,-58.3380934
-34.705258,-58.3360577
-34.7040224,-58.335301
-34.7025443,-58.3371388
-34.701103,-58.3390146
-34.6997147,-58.3407196
-34.6983046,-58.342394
-34.6968006,-58.3442458
-34.6956323,-58.3456405
-34.6942215,-58.3473666
-34.6932609,-58.3485325
-34.691721,-58.3503853
-34.6974129,-58.3435067
-34.6905216,-58.3536027
-34.6895626,-58.3549532
-34.6880284,-58.3566742
-34.686862,-58.3580508
-34.6853622,-58.3599375
-34.6843451,-58.3620508
-34.686483,-58.3643996
-34.6852851,-58.3661035
-34.6846403,-58.366904
-34.6834555,-58.3684056
-34.6819627,-58.3702907
-34.6803452,-58.3684939
-34.6751989,-58.3640279
-34.6715374,-58.3615544
-34.6701352,-58.362526
-34.6683844,-58.3636668
-34.6663079,-58.3620654
-34.6644987,-58.3608475
-34.6666995,-58.3650981
-34.6681535,-58.364061
-34.6699233,-58.3628902
-34.6716262,-58.361723
-34.6736244,-58.362701
-34.6750306,-58.3642715
-34.6793784,-58.3692633
-34.680981,-58.3712357
-34.6818604,-58.3705906
-34.6833924,-58.3686898
-34.6845754,-58.367197
-34.6852118,-58.3664056
-34.6866139,-58.3647095
-34.6842104,-58.361723
-34.6852679,-58.3602778
-34.6867677,-58.3583766
-34.6879398,-58.3569475
-34.6894615,-58.3552595
-34.690662,-58.3538814
-34.6925587,-58.3516038
-34.6941616,-58.3497033
-34.6955501,-58.3480586
-34.6967229,-58.3467223
-34.6988165,-58.3442054
-34.7001324,-58.3426324
-34.702207,-58.3401206
-34.7042358,-58.3372897
-34.7062308,-58.3390518
-34.7068289,-58.3397678
-34.7077049,-58.3407735
-34.7084964,-58.3416761
-34.709969,-58.3433715
-34.7106811,-58.3442064
-34.7116302,-58.3453084
-34.7125797,-58.3464077
-34.7140485,-58.3481254
-34.7147772,-58.3476361
-34.7165204,-58.3456711
-34.718378,-58.3435076
-34.7191235,-58.3426632
-34.7209948,-58.3404809
-34.7223231,-58.3389622
-34.7420981,-58.3161905
-34.744244,-58.3137098
-34.7446777,-58.3139187
-34.7460949,-58.317109
-34.7468385,-58.3195552
-34.7455281,-58.3159917
-34.7471155,-58.3223283
-34.7476511,-58.3252473
-34.7495174,-58.3284364
-34.6939883,-58.3301527
-34.6804934,-58.3982297
-34.6092104,-58.4082434
-34.6096495,-58.4086864
-34.6095527,-58.408689
-34.6098765,-58.4086748
-34.5527415,-58.4842468
-34.6094928,-58.3739532
-34.6095473,-58.3739018
-34.6124167,-58.3713159
-34.6123298,-58.3713216
-34.6218558,-58.3717442
-34.6219319,-58.37174
-34.6220257,-58.3763641
-34.6221206,-58.3763507
-34.5038337,-58.5046108
-34.5038809,-58.5045765
-34.5029426,-58.5026499
-34.5029852,-58.5026187
-34.7497275,-58.3285894
-34.7478152,-58.3253309
-34.7472077,-58.322649
-34.746993,-58.3197564
-34.7461072,-58.3168978
-34.7455915,-58.3157177
-34.7451133,-58.3146269
-34.7446971,-58.3136851
-34.7430981,-58.3146692
-34.7421446,-58.3158408
-34.7394877,-58.3188331
-34.6617636,-58.3756815
-34.6614448,-58.3754698
-34.6640118,-58.3769793
-34.6614889,-58.3753913
-34.6618115,-58.3756123
-34.684333,-58.54625
-34.6852731,-58.5449962
-34.6878736,-58.5498311
-34.6886728,-58.548746
-34.689124,-58.5467674
-34.6925619,-58.5421105
-34.6902708,-58.5452219
-34.694137,-58.5400831
-34.6950191,-58.5388922
-34.6968149,-58.5365776
-34.6972862,-58.5296627
-34.6983105,-58.528286
-34.6983861,-58.5280064
-34.6991955,-58.5270234
-34.6992616,-58.5268035
-34.7090593,-58.5233303
-34.7081871,-58.5200615
-34.7064692,-58.5205331
-34.7063305,-58.5206672
-34.7047369,-58.5211501
-34.704571,-58.5212917
-34.7029374,-58.5217972
-34.7019597,-58.5231651
-34.7019015,-58.5233544
-34.7010665,-58.5243578
-34.7010097,-58.5246109
-34.7001412,-58.5255186
-34.7001019,-58.5258337
-34.697366,-58.5293779
-34.6963494,-58.5307861
-34.6957958,-58.5316739
-34.6949666,-58.5326502
-34.695126,-58.5385837
-34.694256,-58.5397558
-34.6926381,-58.5419024
-34.6905222,-58.544732
-34.6882356,-58.5477755
-34.6277554,-58.3801621
-34.6131375,-58.3820102
-34.6138188,-58.3919334
-34.6140603,-58.3953012
-34.6142668,-58.3981665
-34.6144811,-58.4022038
-34.6378484,-58.3570641
-34.6073632,-58.3823476
-34.5810941,-58.4447355
-34.6069012,-58.432664
-34.6069103,-58.4326006
-34.7061612,-58.4302832
-34.7109145,-58.4230807
-34.7076057,-58.4183489
-34.6601063,-58.3731492
-34.5934017,-58.4285478
-34.5932195,-58.4282783
-34.5931534,-58.4283507
-34.6626314,-58.3675373
-34.6749649,-58.3496273
-34.5844023,-58.4426573
-34.5844555,-58.4427126
-34.6027452,-58.4809266
-34.6027112,-58.4809569
-34.6118182,-58.4740887
-34.6118541,-58.4740609
-34.6840525,-58.3427292
-34.7008557,-58.3221078
-34.7088202,-58.331336
-34.7336094,-58.325818
-34.7402601,-58.3206359
-34.6583772,-58.3726346
-34.5132445,-58.4986143
-34.5123026,-58.4966093
-34.6622179,-58.3757289
-34.6618811,-58.3756607
-34.7072538,-58.4542464
-34.7023998,-58.4280132
-34.7016504,-58.4269752
-34.7003683,-58.4279632
-34.6986792,-58.4290583
-34.6980208,-58.4278186
-34.6967046,-58.425317
-34.6937348,-58.4205175
-34.679219,-58.4038245
-34.6772323,-58.4008972
-34.6785576,-58.3985363
-34.6800575,-58.3971954
-34.6813201,-58.3960656
-34.6824951,-58.3951003
-34.7070955,-58.4369751
-34.704377,-58.431652
-34.7120102,-58.4251542
-34.6738478,-58.382
-34.6716477,-58.3813421
-34.6682129,-58.379952
-34.6660742,-58.3785428
-34.6640051,-58.3771227
-34.6577763,-58.3696627
-34.6600452,-58.3680832
-34.6616338,-58.3659922
-34.6666261,-58.3649581
-34.6649397,-58.3660466
-34.6658093,-58.3781986
-34.6666283,-58.3787564
-34.669079,-58.3803494
-34.6716156,-58.381211
-34.6747619,-58.3821415
-34.6759832,-58.3840011
-34.6760456,-58.3839293
-34.6761978,-58.3854959
-34.6764048,-58.3857499
-34.6770007,-58.3864749
-34.6772279,-58.3867535
-34.6779277,-58.3876208
-34.6781516,-58.3878969
-34.6788525,-58.3887434
-34.6790455,-58.3889622
-34.6797833,-58.3897407
-34.6799815,-58.3899764
-34.6806497,-58.3908149
-34.6807955,-58.3909931
-34.6821916,-58.3927358
-34.6822325,-58.3927893
-34.6833149,-58.3941575
-34.6835337,-58.3944271
-34.6839497,-58.3952275
-34.6829542,-58.3960862
-34.6818327,-58.3970653
-34.6789372,-58.3995614
-34.6776835,-58.4006635
-34.6784142,-58.4026389
-34.6786967,-58.4027762
-34.6803229,-58.4049585
-34.6801798,-58.4048415
-34.6817426,-58.4061198
-34.6819336,-58.4062815
-34.6833456,-58.4074141
-34.6835455,-58.4075758
-34.6845937,-58.4083934
-34.6856724,-58.410353
-34.6858024,-58.4106394
-34.6861516,-58.4114431
-34.6862626,-58.4117339
-34.6870097,-58.4138279
-34.6870914,-58.4140585
-34.6887509,-58.4169513
-34.6898063,-58.4192984
-34.6899273,-58.4195695
-34.691487,-58.422799
-34.6939161,-58.4205194
-34.6947447,-58.4218482
-34.6948613,-58.4220577
-34.6953893,-58.4229434
-34.6955289,-58.4231525
-34.6960595,-58.4240306
-34.6961959,-58.4242668
-34.6974301,-58.4267258
-34.6975286,-58.4268979
-34.6981884,-58.4281359
-34.6991451,-58.4297184
-34.7009321,-58.4283482
-34.7021665,-58.4275481
-34.7030174,-58.4291861
-34.7031304,-58.4294063
-34.6846454,-58.3957984
-34.6847917,-58.3959811
-34.6858858,-58.3973746
-34.6862262,-58.3978234
-34.6873113,-58.3991734
-34.6874607,-58.3993552
-34.6879171,-58.3999105
-34.688201,-58.4002478
-34.6896385,-58.4019998
-34.689935,-58.4023023
-34.6913965,-58.403699
-34.6918402,-58.4040933
-34.6928027,-58.4050064
-34.6929813,-58.4051757
-34.694198,-58.4063359
-34.6944484,-58.4065725
-34.6959356,-58.4079868
-34.6962203,-58.4082453
-34.6981092,-58.4099275
-34.6980432,-58.4098673
-34.6998674,-58.4114777
-34.7001789,-58.411748
-34.7023001,-58.4136664
-34.702963,-58.4142585
-34.7033597,-58.4146133
-34.7042663,-58.4154267
-34.7044322,-58.4155757
-34.7052845,-58.4164134
-34.705502,-58.4166003
-34.7078194,-58.4185264
-34.7089949,-58.4194808
-34.709238,-58.4198861
-34.7102458,-58.4218136
-34.7104018,-58.4221064
-34.7110384,-58.423309
-34.7120621,-58.4257389
-34.7103346,-58.4270669
-34.7101415,-58.4272141
-34.7091423,-58.4280018
-34.7083705,-58.4285858
-34.7081307,-58.4287668
-34.707372,-58.4293547
-34.707149,-58.4295204
-34.7063916,-58.4301044
-34.7042475,-58.4315644
-34.7044219,-58.4318941
-34.7048882,-58.4327956
-34.7049968,-58.4330021
-34.7054977,-58.4339568
-34.7056287,-58.43419
-34.7061385,-58.4351544
-34.7062808,-58.4354234
-34.7076977,-58.438114
-34.7078271,-58.4383637
-34.7089287,-58.4404315
-34.7090171,-58.4405987
-34.7094966,-58.4415057
-34.7095614,-58.4416283
-34.7100658,-58.442538
-34.7101422,-58.4426851
-34.7106421,-58.4436348
-34.7119246,-58.4462008
-34.7120214,-58.4463736
-34.7125124,-58.447278
-34.7126287,-58.4474936
-34.7494495,-58.3368246
-34.7492964,-58.3365164
-34.7482944,-58.3344706
-34.7474072,-58.3326793
-34.7463167,-58.3307614
-34.7429088,-58.3250744
-34.7428808,-58.3250274
-34.7418297,-58.3232606
-34.7417244,-58.3230843
-34.7373567,-58.3214989
-34.7347711,-58.3244832
-34.7339228,-58.3254564
-34.7306473,-58.3292306
-34.7307817,-58.3290842
-34.727163,-58.3332496
-34.7268692,-58.333605
-34.7251199,-58.3356219
-34.7222672,-58.3389331
-34.7209604,-58.3404298
-34.7190658,-58.3426109
-34.7183297,-58.3434696
-34.7166496,-58.3454193
-34.7164559,-58.3456303
-34.7147333,-58.3476088
-34.7140922,-58.3480695
-34.7126157,-58.3463617
-34.7116663,-58.3452622
-34.7107132,-58.3441484
-34.7099899,-58.3433191
-34.7085308,-58.3416321
-34.7077452,-58.340722
-34.7068729,-58.3397116
-34.7062502,-58.3390011
-34.7041652,-58.3372425
-34.7021572,-58.3400753
-34.7000729,-58.3425735
-34.6987564,-58.3441509
-34.6966645,-58.346646
-34.6955032,-58.3480087
-34.6941175,-58.3496598
-34.692505,-58.3515488
-34.6905907,-58.3538267
-34.6895986,-58.3549865
-34.6894081,-58.3552153
-34.6878709,-58.3569048
-34.6867009,-58.3583285
-34.685389,-58.3599744
-34.6851898,-58.360221
-34.6843861,-58.3619956
-34.6841788,-58.3617646
-34.6865361,-58.3646398
-34.685321,-58.3661324
-34.6851512,-58.366344
-34.6846695,-58.3669474
-34.6845186,-58.3671412
-34.6834913,-58.3684441
-34.6833382,-58.3686378
-34.6817876,-58.370554
-34.6793998,-58.3692044
-34.6769405,-58.3663396
-34.675072,-58.3642178
-34.673672,-58.3626385
-34.669849,-58.3627813
-34.6681138,-58.3639622
-34.6880862,-58.4155587
-34.6663131,-58.3620806
-34.6684057,-58.3637756
-34.6701454,-58.3625828
-34.6715584,-58.361624
-34.6738582,-58.3626321
-34.6751495,-58.3640928
-34.6803081,-58.3685294
-34.6819845,-58.3703254
-34.6865227,-58.3643462
-34.686889,-58.3580905
-34.6880497,-58.3567174
-34.6905653,-58.3535471
-34.6917273,-58.3504119
-34.6932702,-58.3485533
-34.6942346,-58.3473908
-34.6956558,-58.3456818
-34.6968161,-58.3442676
-34.6974388,-58.3435309
-34.6983543,-58.3424351
-34.6997452,-58.3407675
-34.7011159,-58.3390366
-34.7025746,-58.337164
-34.704037,-58.3353087
-34.7052264,-58.336088
-34.7069117,-58.3381376
-34.707745,-58.3391571
-34.7085461,-58.340123
-34.7093813,-58.3411492
-34.7105203,-58.3424904
-34.7114813,-58.3436177
-34.7124113,-58.3446914
-34.713414,-58.3458532
-34.7146821,-58.347342
-34.718005,-58.3438399
-34.7192198,-58.3424276
-34.7210932,-58.3402789
-34.7225182,-58.3386508
-34.7254209,-58.3352726
-34.7350291,-58.3241833
-34.7379237,-58.3208483
-34.7400156,-58.320225
-34.7446981,-58.328079
-34.7464647,-58.3310135
-34.7475958,-58.3330595
-34.7484498,-58.3347811
-34.5987979,-58.3780204
-34.6218761,-58.3980713
-34.6218359,-58.3980753
-34.6217378,-58.3954861
-34.6216957,-58.3954889
-34.621537,-58.3912959
-34.6214971,-58.3913013
-34.6213628,-58.3885434
-34.621326,-58.388548
-34.6212363,-58.387052
-34.6211914,-58.3870567
-34.6209847,-58.3828348
-34.6209408,-58.3828363
-34.6195734,-58.381522
-34.6195723,-58.3814425
-34.6172335,-58.3741869
-34.6171387,-58.3741955
-34.6244691,-58.5490608
-34.6244303,-58.5490817
-34.6243114,-58.5487953
-34.6242737,-58.5488181
-34.6237771,-58.5474394
-34.623733,-58.5474588
-34.6236499,-58.5472653
-34.6236105,-58.5472919
-34.6231878,-58.5463585
-34.6232205,-58.5463443
-34.6228968,-58.5454145
-34.6243935,-58.5440943
-34.6254768,-58.5431187
-34.6304074,-58.5413941
-34.6304514,-58.5413682
-34.6304517,-58.5415056
-34.6304139,-58.5415278
-34.6331094,-58.5474812
-34.6330678,-58.5474837
-34.6331716,-58.5430373
-34.6331682,-58.5429843
-34.6159044,-58.5275908
-34.6159628,-58.5275399
-34.6207608,-58.533056
-34.6207863,-58.5330226
-34.6205627,-58.5331662
-34.620591,-58.5331942
-34.6186617,-58.5357781
-34.6186872,-58.5358067
-34.6173922,-58.5374131
-34.6174378,-58.537463
-34.6168098,-58.5403057
-34.616844,-58.5402786
-34.6036249,-58.5120093
-34.6036506,-58.511986
-34.6044392,-58.5090199
-34.6044898,-58.5129297
-34.6044564,-58.5128953
-34.6044377,-58.5129779
-34.6044112,-58.5129355
-34.6044588,-58.5133653
-34.6044873,-58.5133392
-34.7387494,-58.4066971
-34.7394257,-58.4287052
-34.7387494,-58.4276048
-34.7478433,-58.4136338
-34.7448872,-58.418754
-34.7395793,-58.318948
-34.7431562,-58.3147894
-34.7446596,-58.3137102
-34.7496798,-58.3286155
-34.7495562,-58.3284032
-34.7477831,-58.325357
-34.7476868,-58.3251866
-34.7471656,-58.3226703
-34.7471724,-58.322325
-34.7469469,-58.3197727
-34.7469281,-58.3195397
